Chr	gene	all	syn	lof	lof_SNV	mis	Mis_MetaSVM	Mis_CADD15	Mis_CADD20	Mis_MetaSVM_or_CADD15	Mis_MetaSVM_or_CADD20	SpliceSite	StopGain	StopLoss	Mis_mpc2	Mis_mpc2_and_MetaSVM	Mis_mpc2_or_MetaSVM
20	ID1	1.35435E-05	4.90259E-06	5.47158E-07	2.73484E-07	8.09371E-06	1.60789E-06	7.29304E-06	6.81914E-06	7.3183E-06	6.86719E-06	1.84858E-08	2.18939E-07	3.60593E-08	0	0	1.60789E-06
20	IDH3B	2.17782E-05	6.22262E-06	2.17076E-06	1.2802E-06	1.33848E-05	3.93104E-06	1.09678E-05	9.45368E-06	1.09841E-05	9.50418E-06	4.88597E-07	7.12452E-07	7.91481E-08	0	0	3.93104E-06
20	IFT52	1.6491E-05	4.37086E-06	1.70273E-06	1.06893E-06	1.04174E-05	2.24963E-06	8.69807E-06	7.49756E-06	8.69807E-06	7.49756E-06	5.29213E-07	5.07046E-07	3.26673E-08	0	0	2.24963E-06
20	INSM1	5.19212E-05	1.99918E-05	9.98335E-07	4.54513E-07	3.09311E-05	1.28263E-06	2.5602E-05	2.16197E-05	2.56039E-05	2.16216E-05	0	4.35058E-07	1.94545E-08	0	0	1.28263E-06
20	ISM1	2.67211E-05	8.66471E-06	1.77555E-06	9.11506E-07	1.62808E-05	1.14856E-06	1.45589E-05	1.30588E-05	1.45589E-05	1.306E-05	2.08148E-07	6.91231E-07	1.21267E-08	5.34549E-07	2.57745E-07	1.42537E-06
20	ITCH	3.49363E-05	7.92293E-06	4.96364E-06	2.82457E-06	2.20498E-05	6.55076E-06	1.9048E-05	1.72141E-05	1.90499E-05	1.72261E-05	1.09905E-06	1.71126E-06	1.42599E-08	8.07809E-06	4.69876E-06	9.93009E-06
20	ITPA	1.2725E-05	2.35618E-06	1.44485E-06	9.92612E-07	8.924E-06	2.65668E-06	5.93466E-06	5.35347E-06	5.93466E-06	5.35347E-06	5.77177E-07	3.61791E-07	5.36437E-08	0	0	2.65668E-06
20	JAG1	6.45716E-05	1.92096E-05	5.18661E-06	3.00873E-06	4.01754E-05	2.39733E-05	3.64672E-05	3.36529E-05	3.67625E-05	3.44862E-05	1.24273E-06	1.7423E-06	2.37062E-08	7.87784E-06	7.46618E-06	2.4385E-05
20	JPH2	5.65361E-05	1.96184E-05	2.22915E-06	1.12479E-06	3.46885E-05	4.28961E-06	2.56109E-05	2.26421E-05	2.5612E-05	2.26443E-05	2.09819E-07	8.83486E-07	3.14822E-08	0	0	4.28961E-06
20	KAT14	3.47414E-05	9.68566E-06	3.14618E-06	1.61168E-06	2.19095E-05	1.75327E-07	1.84415E-05	1.61429E-05	1.84415E-05	1.61429E-05	3.64176E-07	1.2276E-06	1.99085E-08	0	0	1.75327E-07
20	KCNB1	4.3102E-05	1.23215E-05	2.81732E-06	1.28478E-06	2.79632E-05	1.81408E-05	2.16715E-05	1.97949E-05	2.3269E-05	2.231E-05	4.20207E-08	1.22603E-06	1.67226E-08	1.58764E-05	1.40695E-05	1.99477E-05
20	KCNG1	3.98452E-05	1.33427E-05	1.34783E-06	6.41856E-07	2.51546E-05	1.89872E-05	2.09555E-05	1.87584E-05	2.3456E-05	2.27047E-05	6.02783E-08	5.64782E-07	1.67951E-08	1.49496E-05	1.23758E-05	2.1561E-05
20	KCNK15	2.83629E-05	9.86362E-06	9.21144E-07	4.42986E-07	1.75782E-05	3.70828E-06	1.31336E-05	1.12447E-05	1.36373E-05	1.19589E-05	4.11073E-08	3.82526E-07	1.93524E-08	0	0	3.70828E-06
20	KCNQ2	6.38935E-05	2.13253E-05	3.18807E-06	1.79233E-06	3.93802E-05	3.45E-05	3.41395E-05	3.13855E-05	3.84385E-05	3.82085E-05	6.46065E-07	1.11659E-06	2.96723E-08	1.36842E-05	1.35918E-05	3.45925E-05
20	KCNS1	4.16274E-05	1.36017E-05	1.91024E-06	9.12543E-07	2.61155E-05	1.85008E-05	2.26078E-05	1.97703E-05	2.33887E-05	2.19927E-05	1.02271E-07	7.9816E-07	1.21124E-08	0	0	1.85008E-05
20	KIAA1755	4.93763E-05	1.35208E-05	4.0581E-06	2.11556E-06	3.17974E-05	4.1387E-07	1.77892E-05	1.54328E-05	1.77892E-05	1.54328E-05	5.43458E-07	1.55404E-06	1.80587E-08	0	0	4.1387E-07
20	KIF16B	6.56462E-05	1.68609E-05	6.23647E-06	3.37279E-06	4.25489E-05	1.1482E-05	3.34272E-05	3.06183E-05	3.34314E-05	3.06582E-05	1.04908E-06	2.29095E-06	3.27669E-08	0	0	1.1482E-05
20	KIF3B	3.28178E-05	8.00955E-06	3.74823E-06	1.84361E-06	2.106E-05	9.2504E-06	1.82188E-05	1.58162E-05	1.82284E-05	1.59173E-05	3.06263E-07	1.52369E-06	1.36517E-08	5.47401E-07	5.21318E-07	9.27649E-06
20	KIZ	4.96152E-07	0	4.96152E-07	4.96152E-07	0	0	0	0	0	0	4.96152E-07	0	0	0	0	0
20	L3MBTL1	4.49121E-05	1.34928E-05	3.87878E-06	2.31927E-06	2.75406E-05	4.35297E-06	1.98949E-05	1.71394E-05	1.99962E-05	1.73193E-05	1.05953E-06	1.24761E-06	1.21243E-08	0	0	4.35297E-06
20	LAMA5	0.000243184	7.43367E-05	1.57728E-05	9.35492E-06	0.000153074	2.49509E-05	0.00011129	9.51436E-05	0.000111472	9.58041E-05	4.20263E-06	5.13429E-06	1.79985E-08	0	0	2.49509E-05
20	LAMP5	1.35947E-05	3.97323E-06	1.12242E-06	6.86901E-07	8.49905E-06	5.7372E-08	6.91791E-06	5.80392E-06	6.91791E-06	5.80392E-06	3.19037E-07	3.48416E-07	1.94475E-08	0	0	5.7372E-08
20	LBP	2.24803E-05	6.83922E-06	1.71675E-06	1.09555E-06	1.39243E-05	5.10788E-09	7.54964E-06	6.614E-06	7.54964E-06	6.614E-06	5.83062E-07	4.9696E-07	1.55292E-08	0	0	5.10788E-09
20	LIME1	1.87071E-05	3.76743E-06	1.65692E-06	8.71401E-07	1.32828E-05	0	6.50389E-06	4.36232E-06	6.50389E-06	4.36232E-06	2.11222E-07	6.28414E-07	3.1764E-08	0	0	0
20	LKAAEAR1	2.33517E-05	7.78401E-06	1.04639E-06	4.98935E-07	1.45213E-05	1.48993E-07	9.84265E-06	7.73381E-06	9.84265E-06	7.73381E-06	4.25453E-08	4.37964E-07	1.84256E-08	1.67784E-06	4.7029E-08	1.77981E-06
20	LOC388780	1.10749E-05	3.28321E-06	1.05771E-06	5.02345E-07	6.73403E-06	0	2.37424E-07	2.18576E-08	2.37424E-07	2.18576E-08	4.26717E-08	4.44289E-07	1.53844E-08	0	0	0
20	LPIN3	4.01823E-05	1.15678E-05	3.18339E-06	1.97251E-06	2.54311E-05	1.07423E-05	1.76549E-05	1.56773E-05	1.77311E-05	1.59172E-05	9.87179E-07	9.687E-07	1.66333E-08	0	0	1.07423E-05
20	LRRN4	5.09415E-05	1.79103E-05	1.95105E-06	9.56326E-07	3.10802E-05	1.9841E-06	1.65235E-05	1.30748E-05	1.65235E-05	1.30801E-05	1.43082E-07	7.95783E-07	1.746E-08	0	0	1.9841E-06
20	LSM14B	2.23023E-05	6.74439E-06	2.1141E-06	1.1256E-06	1.34438E-05	1.67693E-06	1.16396E-05	1.07756E-05	1.16396E-05	1.07756E-05	3.17186E-07	7.908E-07	1.76186E-08	2.61989E-06	9.28915E-07	3.3679E-06
20	LZTS3	3.94113E-05	1.17844E-05	1.77565E-06	9.05741E-07	2.58513E-05	9.2676E-08	2.25511E-05	2.03883E-05	2.25511E-05	2.03883E-05	1.89535E-07	6.95929E-07	2.02773E-08	8.63777E-06	2.33159E-08	8.70713E-06
20	MACROD2	1.81702E-05	4.73761E-06	1.99668E-06	1.327E-06	1.14359E-05	6.45813E-07	8.04764E-06	7.00397E-06	8.04764E-06	7.00397E-06	7.6532E-07	5.3574E-07	2.59444E-08	0	0	6.45813E-07
20	MAFB	2.70927E-05	1.02123E-05	6.77989E-07	3.11078E-07	1.62024E-05	1.39185E-05	1.3965E-05	1.19615E-05	1.52048E-05	1.46925E-05	0	2.93528E-07	1.75498E-08	0	0	1.39185E-05
20	MANBAL	4.34613E-06	1.43005E-06	2.17565E-07	1.41978E-07	2.69852E-06	0	1.98434E-06	1.82838E-06	1.98434E-06	1.82838E-06	6.10403E-08	6.04696E-08	2.04686E-08	0	0	0
20	MAP1LC3A	8.72697E-06	2.55246E-06	4.9701E-07	3.243E-07	5.6775E-06	8.8122E-07	5.07852E-06	3.82866E-06	5.07852E-06	3.82866E-06	1.6943E-07	1.38168E-07	1.67021E-08	1.92734E-06	8.4558E-07	1.96298E-06
20	MAPRE1	1.17834E-05	3.60119E-06	1.21871E-06	6.72241E-07	6.96355E-06	1.60092E-06	6.4652E-06	5.75887E-06	6.48245E-06	5.82257E-06	2.22385E-07	4.37175E-07	1.26803E-08	0	0	1.60092E-06
20	MATN4	4.31893E-05	1.34496E-05	2.11435E-06	1.22423E-06	2.76254E-05	1.51844E-05	2.45794E-05	2.29847E-05	2.47129E-05	2.32806E-05	4.94601E-07	7.12095E-07	1.75299E-08	0	0	1.51844E-05
20	MAVS	2.45412E-05	7.35524E-06	1.36297E-06	8.05781E-07	1.5823E-05	0	7.64149E-06	6.42774E-06	7.64149E-06	6.42774E-06	3.41178E-07	4.45753E-07	1.88495E-08	0	0	0
20	MC3R	1.75693E-05	5.89978E-06	5.93236E-07	2.76851E-07	1.10763E-05	1.90194E-06	7.77689E-06	7.07E-06	7.78294E-06	7.07973E-06	0	2.53109E-07	2.37418E-08	0	0	1.90194E-06
20	MCM8	3.35964E-05	7.94388E-06	4.37672E-06	2.36818E-06	2.12758E-05	3.4439E-07	1.62205E-05	1.44684E-05	1.62205E-05	1.44684E-05	7.47665E-07	1.60684E-06	1.36798E-08	0	0	3.4439E-07
20	MGME1	1.45527E-05	3.11747E-06	2.24753E-06	1.11741E-06	9.18765E-06	7.45243E-07	5.10507E-06	4.34176E-06	5.10507E-06	4.34176E-06	1.75958E-07	9.04098E-07	3.73549E-08	0	0	7.45243E-07
20	MIR1-1HG	6.45211E-06	2.05794E-06	3.76111E-07	2.2086E-07	4.01805E-06	0	1.22409E-06	2.73317E-07	1.22409E-06	2.73317E-07	8.00888E-08	1.242E-07	1.65709E-08	0	0	0
20	MKKS	1.89963E-05	4.91916E-06	1.50072E-06	7.64947E-07	1.25764E-05	4.7707E-06	7.70256E-06	6.76499E-06	7.80104E-06	6.97234E-06	1.64026E-07	5.88615E-07	1.23065E-08	0	0	4.7707E-06
20	MMP24	4.18565E-05	1.2885E-05	2.2677E-06	1.20195E-06	2.67037E-05	1.13559E-06	2.18955E-05	1.9656E-05	2.18955E-05	1.9656E-05	3.31729E-07	8.52602E-07	1.7614E-08	0	0	1.13559E-06
20	MMP9	5.02586E-05	1.6571E-05	2.87675E-06	1.56952E-06	3.08109E-05	3.38735E-06	2.33266E-05	2.12128E-05	2.33266E-05	2.12128E-05	5.05791E-07	1.04579E-06	1.79386E-08	0	0	3.38735E-06
20	MOCS3	2.88813E-05	9.05086E-06	1.53967E-06	6.93592E-07	1.82907E-05	2.82207E-06	1.36962E-05	1.19016E-05	1.36962E-05	1.19144E-05	0	6.76864E-07	1.67275E-08	0	0	2.82207E-06
20	MRGBP	1.23315E-05	3.75897E-06	9.02891E-07	5.08313E-07	7.66965E-06	2.54817E-07	7.33578E-06	6.73576E-06	7.33949E-06	6.73947E-06	1.72237E-07	3.15663E-07	2.04132E-08	3.6204E-06	1.36143E-07	3.73908E-06
20	MROH8	1.53907E-06	2.75231E-07	9.0777E-07	9.0777E-07	3.56069E-07	0	3.54238E-07	3.44241E-07	3.54238E-07	3.44241E-07	9.0777E-07	0	0	0	0	0
20	MRPS26	1.65E-05	4.63479E-06	1.19053E-06	6.09595E-07	1.06746E-05	2.41634E-08	7.19772E-06	6.35738E-06	7.20017E-06	6.35983E-06	1.26852E-07	4.64751E-07	1.79929E-08	9.77997E-08	0	1.21963E-07
20	MTG2	2.61747E-05	8.81189E-06	1.59203E-06	8.45314E-07	1.57708E-05	1.98479E-06	1.03875E-05	9.37763E-06	1.03875E-05	9.37763E-06	2.28933E-07	5.97376E-07	1.90041E-08	0	0	1.98479E-06
20	MTRNR2L3	1.38632E-06	2.75696E-07	2.97645E-07	1.42471E-07	8.12979E-07	0	2.68002E-07	7.07709E-08	2.68002E-07	7.07709E-08	0	1.24139E-07	1.83327E-08	0	0	0
20	MYBL2	3.37371E-05	9.6213E-06	2.68717E-06	1.56643E-06	2.14286E-05	1.13454E-06	1.69435E-05	1.53903E-05	1.69435E-05	1.53903E-05	6.53107E-07	8.96592E-07	1.67346E-08	2.76353E-06	8.01566E-07	3.0965E-06
20	MYH7B	0.000118178	3.40239E-05	7.9269E-06	4.77437E-06	7.62274E-05	5.31316E-05	7.01934E-05	6.62746E-05	7.04118E-05	6.70355E-05	2.2321E-06	2.52202E-06	2.02462E-08	0	0	5.31316E-05
20	MYL9	9.6031E-06	2.84623E-06	3.9577E-07	2.42826E-07	6.3611E-06	3.06281E-06	6.22838E-06	5.89969E-06	6.23736E-06	5.92287E-06	1.02495E-07	1.22355E-07	1.79757E-08	0	0	3.06281E-06
20	MYLK2	2.61463E-05	7.88981E-06	1.72092E-06	1.04024E-06	1.65356E-05	1.13923E-06	1.21227E-05	1.10144E-05	1.21287E-05	1.10204E-05	4.78903E-07	5.44541E-07	1.6797E-08	0	0	1.13923E-06
20	MYT1	5.73806E-05	1.75849E-05	4.46461E-06	2.53381E-06	3.53311E-05	3.62305E-06	2.75584E-05	2.54894E-05	2.75584E-05	2.54915E-05	9.71205E-07	1.54464E-06	1.79675E-08	3.37167E-06	9.35096E-07	6.05963E-06
20	NAA20	8.33874E-06	2.26145E-06	8.66802E-07	5.32047E-07	5.21049E-06	1.02346E-06	4.78948E-06	4.37286E-06	4.78948E-06	4.37286E-06	2.30024E-07	2.67804E-07	3.42187E-08	0	0	1.02346E-06
20	NANP	1.06817E-05	3.01535E-06	8.09013E-07	3.89137E-07	6.85736E-06	0	5.33396E-06	4.49629E-06	5.33396E-06	4.49629E-06	4.11384E-08	3.359E-07	1.20989E-08	0	0	0
20	NAPB	1.13671E-05	2.69521E-06	1.52973E-06	9.20806E-07	7.14215E-06	2.00332E-06	6.44594E-06	5.99158E-06	6.4482E-06	6.00589E-06	4.10342E-07	4.87136E-07	2.33281E-08	5.17687E-08	2.92875E-08	2.0258E-06
20	NCOA3	5.34444E-05	1.24888E-05	6.98418E-06	3.5867E-06	3.39714E-05	1.82898E-07	2.55367E-05	2.2565E-05	2.55367E-05	2.2565E-05	8.494E-07	2.71798E-06	1.93279E-08	0	0	1.82898E-07
20	NCOA5	3.01049E-05	5.55645E-06	4.3662E-06	2.10582E-06	2.01823E-05	4.27318E-07	1.6807E-05	1.48939E-05	1.68179E-05	1.49049E-05	2.64801E-07	1.80831E-06	3.2713E-08	0	0	4.27318E-07
20	NCOA6	7.80546E-05	2.06974E-05	7.38563E-06	3.57244E-06	4.99716E-05	8.12908E-08	3.53849E-05	2.83798E-05	3.53849E-05	2.83798E-05	5.08259E-07	3.05055E-06	1.36318E-08	0	0	8.12908E-08
20	NDRG3	1.46974E-05	3.76044E-06	1.89824E-06	1.2384E-06	9.0387E-06	1.23324E-07	7.78663E-06	7.06069E-06	7.78663E-06	7.06069E-06	6.98224E-07	5.27869E-07	1.23075E-08	0	0	1.23324E-07
20	NDUFAF5	1.57565E-05	3.96282E-06	1.62584E-06	9.63114E-07	1.01679E-05	3.88322E-06	7.05341E-06	6.00118E-06	7.07385E-06	6.05291E-06	4.14445E-07	5.30178E-07	1.84903E-08	0	0	3.88322E-06
20	NECAB3	2.35452E-05	7.01277E-06	2.00854E-06	1.21811E-06	1.45239E-05	1.24295E-07	1.06342E-05	8.95647E-06	1.06342E-05	8.95647E-06	5.68975E-07	6.32343E-07	1.67944E-08	0	0	1.24295E-07
20	NELFCD	3.00722E-05	9.21374E-06	2.5265E-06	1.51132E-06	1.8332E-05	3.11493E-06	1.66003E-05	1.47793E-05	1.66033E-05	1.48001E-05	6.86565E-07	8.12142E-07	1.26163E-08	7.62196E-07	4.35026E-07	3.4421E-06
20	NEURL2	2.2125E-05	6.66391E-06	7.81366E-07	3.9097E-07	1.46797E-05	1.37206E-06	1.15643E-05	1.01805E-05	1.15643E-05	1.01805E-05	4.22561E-08	3.12317E-07	3.63966E-08	9.47334E-07	2.66415E-07	2.05297E-06
20	NFATC2	5.8524E-05	1.94747E-05	4.21258E-06	2.25943E-06	3.48368E-05	7.17946E-06	2.57681E-05	2.17853E-05	2.58186E-05	2.19263E-05	6.60072E-07	1.56252E-06	3.68408E-08	0	0	7.17946E-06
20	NFS1	2.25996E-05	5.31719E-06	2.23382E-06	1.28573E-06	1.50485E-05	9.11003E-06	1.27096E-05	1.19438E-05	1.27288E-05	1.20885E-05	5.07823E-07	7.58471E-07	1.94337E-08	0	0	9.11003E-06
20	NINL	7.24688E-05	2.16778E-05	5.93418E-06	3.20898E-06	4.48568E-05	7.93739E-07	1.97309E-05	1.61866E-05	1.97309E-05	1.62017E-05	1.01515E-06	2.18016E-06	1.36766E-08	0	0	7.93739E-07
20	NKAIN4	1.16495E-05	3.57971E-06	8.17375E-07	5.11214E-07	7.25243E-06	0	4.32372E-06	3.57854E-06	4.32372E-06	3.57854E-06	2.52931E-07	2.44929E-07	1.33543E-08	0	0	0
20	NKX2-2	2.12763E-05	7.5727E-06	1.29455E-06	6.70167E-07	1.2409E-05	7.78637E-06	1.08836E-05	9.52828E-06	1.09446E-05	9.89038E-06	1.5311E-07	4.99509E-07	1.7548E-08	1.72854E-07	1.61939E-07	7.79728E-06
20	NKX2-4	3.57155E-05	1.4379E-05	9.54947E-07	4.58767E-07	2.03815E-05	6.66766E-06	1.69443E-05	1.47464E-05	1.70404E-05	1.51218E-05	4.17211E-08	3.96944E-07	2.0101E-08	0	0	6.66766E-06
20	NNAT	8.20699E-06	1.62923E-06	8.18478E-07	4.28456E-07	5.75929E-06	0	3.00331E-06	2.56789E-06	3.00331E-06	2.56789E-06	8.20595E-08	3.12018E-07	3.43789E-08	1.2115E-07	0	1.2115E-07
20	NOL4L	4.56233E-05	1.45503E-05	2.44613E-06	1.44287E-06	2.86268E-05	3.18249E-06	2.34921E-05	1.8018E-05	2.34959E-05	1.80231E-05	5.9835E-07	8.02607E-07	4.19146E-08	4.99939E-06	3.02194E-06	5.15994E-06
20	NOP56	2.76462E-05	7.3516E-06	3.03709E-06	1.61378E-06	1.72575E-05	7.05547E-06	1.43956E-05	1.28323E-05	1.44132E-05	1.28817E-05	4.56223E-07	1.13865E-06	1.89152E-08	0	0	7.05547E-06
20	NPBWR2	2.18645E-05	7.47259E-06	7.66905E-07	3.50122E-07	1.3625E-05	1.52746E-06	7.34749E-06	5.43882E-06	7.59182E-06	5.81454E-06	0	3.33427E-07	1.66944E-08	0	0	1.52746E-06
20	NPEPL1	3.36284E-05	1.10043E-05	2.0182E-06	1.18473E-06	2.06059E-05	2.56386E-06	1.67453E-05	1.44875E-05	1.67453E-05	1.44875E-05	5.00351E-07	6.66774E-07	1.76062E-08	0	0	2.56386E-06
20	NRSN2	1.08243E-05	3.25131E-06	7.15001E-07	4.34335E-07	6.85796E-06	4.96078E-08	3.93758E-06	3.16211E-06	3.93758E-06	3.16211E-06	1.93064E-07	2.24533E-07	1.67382E-08	0	0	4.96078E-08
20	NSFL1C	1.83142E-05	5.42406E-06	1.64612E-06	9.27893E-07	1.12441E-05	1.35511E-06	1.06132E-05	9.9704E-06	1.06132E-05	9.9704E-06	3.34315E-07	5.74585E-07	1.89925E-08	0	0	1.35511E-06
20	NTSR1	3.1632E-05	1.09583E-05	1.35876E-06	8.08251E-07	1.93149E-05	1.17805E-06	1.32842E-05	1.18152E-05	1.32842E-05	1.18191E-05	3.49904E-07	4.40407E-07	1.7939E-08	0	0	1.17805E-06
20	NXT1	6.14603E-06	1.50893E-06	3.91513E-07	1.94793E-07	4.24559E-06	6.72423E-07	3.50245E-06	3.11514E-06	3.50245E-06	3.11689E-06	1.85588E-08	1.57376E-07	1.88581E-08	1.74532E-06	6.70629E-07	1.74711E-06
20	OCSTAMP	2.78589E-05	8.5359E-06	1.62955E-06	7.79414E-07	1.76935E-05	3.81068E-07	9.92535E-06	8.04839E-06	9.92535E-06	8.05959E-06	8.03272E-08	6.80112E-07	1.89747E-08	0	0	3.81068E-07
20	OGFR	4.35541E-05	1.3861E-05	3.04374E-06	1.5016E-06	2.66494E-05	1.53367E-06	1.45994E-05	1.19398E-05	1.45994E-05	1.19563E-05	2.56054E-07	1.23371E-06	1.18344E-08	0	0	1.53367E-06
20	OPRL1	2.32839E-05	6.31526E-06	1.16027E-06	5.86671E-07	1.58084E-05	1.97594E-06	1.1142E-05	9.69965E-06	1.11437E-05	9.70477E-06	1.01885E-07	4.58882E-07	2.59041E-08	0	0	1.97594E-06
20	OSBPL2	2.53052E-05	6.87278E-06	2.37694E-06	1.36156E-06	1.60555E-05	2.18163E-06	1.21777E-05	1.10295E-05	1.21777E-05	1.1038E-05	5.16493E-07	8.12308E-07	3.27545E-08	4.2507E-07	1.23305E-07	2.4834E-06
20	OSER1	1.21431E-05	3.05093E-06	1.70054E-06	8.24121E-07	7.3916E-06	2.14005E-07	5.43839E-06	4.91893E-06	5.43839E-06	4.91893E-06	1.02666E-07	7.01133E-07	2.03225E-08	0	0	2.14005E-07
20	OTOR	5.59017E-06	1.56737E-06	4.40339E-07	2.70528E-07	3.58246E-06	9.37093E-07	2.67999E-06	2.52944E-06	2.67999E-06	2.53066E-06	1.21059E-07	1.35849E-07	1.36193E-08	0	0	9.37093E-07
20	OVOL2	1.77587E-05	6.05824E-06	7.22973E-07	4.03908E-07	1.09775E-05	7.25889E-07	8.52046E-06	6.74414E-06	8.52046E-06	6.74538E-06	1.31086E-07	2.55252E-07	1.75708E-08	1.75872E-07	1.07492E-07	7.94268E-07
20	OXT	1.05089E-05	3.95939E-06	3.90788E-07	2.30878E-07	6.15873E-06	5.27506E-06	5.17257E-06	4.62282E-06	5.48414E-06	5.3652E-06	8.63305E-08	1.27928E-07	1.66197E-08	0	0	5.27506E-06
20	PABPC1L	3.5435E-05	1.04871E-05	2.13155E-06	1.28383E-06	2.28163E-05	2.56407E-06	1.8858E-05	1.7476E-05	1.88599E-05	1.7495E-05	5.89055E-07	6.7818E-07	1.65907E-08	3.31088E-06	5.05163E-08	5.82442E-06
20	PAK5	3.26037E-05	1.00937E-05	2.403E-06	1.24989E-06	2.0107E-05	3.14716E-06	1.57491E-05	1.46056E-05	1.57491E-05	1.46056E-05	3.10597E-07	9.22488E-07	1.68079E-08	0	0	3.14716E-06
20	PANK2	3.46684E-05	1.01948E-05	2.41911E-06	1.30971E-06	2.20544E-05	1.62015E-05	1.77668E-05	1.4798E-05	1.92345E-05	1.77015E-05	3.83832E-07	8.87523E-07	3.8352E-08	0	0	1.62015E-05
20	PARD6B	1.56649E-05	4.25833E-06	7.58625E-07	3.97217E-07	1.0648E-05	1.52914E-07	8.38724E-06	7.19707E-06	8.38724E-06	7.19894E-06	8.4913E-08	2.89126E-07	2.31776E-08	0	0	1.52914E-07
20	PAX1	4.4361E-05	1.47675E-05	2.05412E-06	1.02861E-06	2.75394E-05	2.37176E-05	2.32821E-05	1.99571E-05	2.61251E-05	2.53086E-05	1.71339E-07	8.20409E-07	3.68633E-08	6.67098E-06	6.55896E-06	2.38296E-05
20	PCED1A	2.24066E-05	5.97996E-06	1.46792E-06	8.24206E-07	1.49587E-05	1.12169E-07	1.19522E-05	1.02982E-05	1.19522E-05	1.02982E-05	2.88792E-07	5.14973E-07	2.04409E-08	0	0	1.12169E-07
20	PCIF1	3.94054E-05	1.03863E-05	3.60627E-06	1.94363E-06	2.54129E-05	2.68812E-06	2.28623E-05	2.0461E-05	2.28633E-05	2.0462E-05	6.00779E-07	1.33011E-06	1.27366E-08	2.50963E-06	7.50831E-09	5.19024E-06
20	PCK1	3.02894E-05	9.34319E-06	1.80256E-06	1.00309E-06	1.91437E-05	6.94423E-07	1.549E-05	1.38628E-05	1.549E-05	1.38628E-05	3.49912E-07	6.39576E-07	1.35966E-08	0	0	6.94423E-07
20	PCMTD2	1.5805E-05	3.90937E-06	1.42301E-06	8.06564E-07	1.04726E-05	1.15864E-06	8.96718E-06	8.03875E-06	8.96718E-06	8.03875E-06	2.95274E-07	4.93155E-07	1.81347E-08	2.26554E-07	3.60413E-08	1.34916E-06
20	PCNA	1.23907E-05	3.69407E-06	9.48079E-07	5.5407E-07	7.74856E-06	2.38901E-06	7.15922E-06	6.56719E-06	7.15922E-06	6.56719E-06	2.21416E-07	3.15207E-07	1.74463E-08	2.37101E-06	1.67963E-06	3.08038E-06
20	PCSK2	3.41186E-05	1.05487E-05	2.97475E-06	1.58419E-06	2.05951E-05	8.56908E-06	1.89069E-05	1.75386E-05	1.89231E-05	1.7579E-05	4.53752E-07	1.11245E-06	1.79832E-08	1.1651E-05	7.38063E-06	1.28394E-05
20	PDRG1	6.02367E-06	1.51802E-06	7.70018E-07	4.4733E-07	3.73563E-06	1.51436E-07	3.33599E-06	2.99527E-06	3.33599E-06	2.99527E-06	1.65863E-07	2.5815E-07	2.33164E-08	0	0	1.51436E-07
20	PDYN	1.09989E-05	2.9807E-06	6.15229E-07	3.2681E-07	7.40297E-06	3.42354E-06	4.7207E-06	4.24428E-06	4.72339E-06	4.26588E-06	7.80517E-08	2.30735E-07	1.80231E-08	0	0	3.42354E-06
20	PET117	4.14484E-06	1.19128E-06	3.14186E-07	1.76177E-07	2.63937E-06	1.45163E-08	2.26526E-06	2.10602E-06	2.26526E-06	2.10602E-06	3.99247E-08	1.10407E-07	2.58449E-08	0	0	1.45163E-08
20	PFDN4	5.30553E-06	1.39222E-06	6.23785E-07	3.53007E-07	3.28952E-06	1.61584E-07	3.12067E-06	2.78892E-06	3.12067E-06	2.78892E-06	1.24234E-07	2.16622E-07	1.21504E-08	5.77211E-08	1.99094E-08	1.99396E-07
20	PHACTR3	3.48915E-05	1.04565E-05	3.21457E-06	1.82061E-06	2.12205E-05	4.1218E-07	1.50254E-05	1.32646E-05	1.50254E-05	1.32646E-05	6.80261E-07	1.11517E-06	2.51832E-08	4.08855E-06	3.48407E-07	4.15232E-06
20	PHF20	4.03886E-05	1.07959E-05	4.03981E-06	2.18595E-06	2.5553E-05	1.15365E-06	2.11616E-05	1.82626E-05	2.11616E-05	1.82626E-05	6.79643E-07	1.48309E-06	2.32162E-08	0	0	1.15365E-06
20	PI3	5.59779E-06	1.56743E-06	3.0622E-07	1.84075E-07	3.72414E-06	4.54004E-07	1.46339E-06	1.16448E-06	1.53028E-06	1.24327E-06	6.87677E-08	9.77158E-08	1.75913E-08	0	0	4.54004E-07
20	PIGT	3.04874E-05	8.62324E-06	2.82848E-06	1.5211E-06	1.90357E-05	1.9313E-06	1.65932E-05	1.54621E-05	1.65932E-05	1.54621E-05	4.55231E-07	1.0459E-06	1.99712E-08	0	0	1.9313E-06
20	PIGU	1.8223E-05	5.21912E-06	1.30487E-06	8.42849E-07	1.1699E-05	1.54702E-06	1.05329E-05	9.67022E-06	1.05329E-05	9.67247E-06	4.54254E-07	3.69613E-07	1.89816E-08	0	0	1.54702E-06
20	PKIG	4.36485E-06	1.35738E-06	2.44156E-07	1.50247E-07	2.76332E-06	8.39993E-08	2.46328E-06	2.13917E-06	2.46328E-06	2.13917E-06	5.97506E-08	7.51276E-08	1.53684E-08	2.03198E-08	0	1.04319E-07
